Date,Gas_Price,Carbon_Price
2019-08-29,10.71500015258789,3336.1298828125
2019-08-30,12.795000076293945,3318.47998046875
2019-09-03,12.100000381469727,3181.050048828125
2019-09-04,11.960000038146973,3217.6201171875
2019-09-05,12.234999656677246,3218.8798828125
2019-09-06,12.350000381469727,3162.139892578125
2019-09-09,12.234999656677246,3154.580078125
2019-09-10,14.404999732971191,3368.919921875
2019-09-11,14.354999542236328,3312.179931640625
2019-09-12,14.46500015258789,3332.35009765625
2019-09-13,14.710000038146973,3326.050048828125
2019-09-16,15.335000038146973,3409.260009765625
2019-09-17,13.4399995803833,3305.8798828125
2019-09-18,12.4350004196167,3208.7900390625
2019-09-19,12.255000114440918,3271.830078125
2019-09-20,12.710000038146973,3344.9599609375
2019-09-23,12.244999885559082,3252.919921875
2019-09-24,12.34000015258789,3220.139892578125
2019-09-25,11.949999809265137,3178.530029296875
2019-09-26,12.045000076293945,3232.75
2019-09-27,11.9399995803833,3189.8798828125
2019-09-30,16.389999389648438,3116.75
2019-10-01,16.760000228881836,3157.10009765625
2019-10-02,16.0049991607666,3049.929931640625
2019-10-04,15.770000457763672,2892.330078125
2019-10-07,15.505000114440918,2951.580078125
2019-10-08,15.640000343322754,2840.6298828125
2019-10-09,15.574999809265137,2855.760009765625
2019-10-10,15.850000381469727,2932.669921875
2019-10-11,16.135000228881836,3081.449951171875
2019-10-14,16.040000915527344,3044.889892578125
2019-10-15,16.065000534057617,3241.570068359375
2019-10-16,16.075000762939453,3315.9599609375
2019-10-17,16.024999618530273,3285.699951171875
2019-10-18,15.96500015258789,3263.010009765625
2019-10-21,15.609999656677246,3269.31005859375
2019-10-22,15.595000267028809,3235.27001953125
2019-10-23,15.414999961853027,3120.530029296875
2019-10-24,15.654999732971191,3207.530029296875
2019-10-25,15.234999656677246,3148.27001953125
2019-10-28,14.390000343322754,3167.179931640625
2019-10-29,13.835000038146973,3208.7900390625
2019-10-30,13.779999732971191,3278.139892578125
2019-10-31,16.135000228881836,3228.969970703125
2019-11-01,16.174999237060547,3188.6201171875
2019-11-04,16.479999542236328,3231.489990234375
2019-11-05,16.790000915527344,3216.360107421875
2019-11-06,16.280000686645508,3125.580078125
2019-11-07,16.1200008392334,3144.489990234375
2019-11-08,15.9399995803833,3131.889892578125
2019-11-11,15.845000267028809,3142.969970703125
2019-11-12,15.545000076293945,3041.010009765625
2019-11-13,15.449999809265137,3075.47998046875
2019-11-14,15.670000076293945,3021.419921875
2019-11-15,15.71500015258789,3007.590087890625
2019-11-18,15.229999542236328,2949.820068359375
2019-11-19,15.289999961853027,2956.10009765625
2019-11-20,15.59000015258789,3028.97998046875
2019-11-21,15.625,3018.949951171875
2019-11-22,16.049999237060547,3099.18994140625
2019-11-25,16.235000610351562,3081.639892578125
2019-11-26,15.850000381469727,3075.3701171875
2019-11-27,15.979999542236328,3166.889892578125
2019-11-29,16.329999923706055,3179.429931640625
2019-12-02,15.8100004196167,3067.840087890625
2019-12-03,15.770000457763672,3027.72998046875
2019-12-04,15.880000114440918,3121.75
2019-12-05,15.414999961853027,3115.489990234375
2019-12-06,15.140000343322754,3146.830078125
2019-12-09,14.890000343322754,3171.89990234375
2019-12-10,14.529999732971191,3148.080078125
2019-12-11,14.045000076293945,3090.409912109375
2019-12-12,14.770000457763672,3165.6298828125
2019-12-13,13.805000305175781,3030.22998046875
2019-12-16,13.890000343322754,3135.550048828125
2019-12-17,14.460000038146973,3268.43994140625
2019-12-18,14.949999809265137,3332.3798828125
2019-12-19,15.005000114440918,3366.22998046875
2019-12-20,14.234999656677246,3343.659912109375
2019-12-23,13.024999618530273,3327.360107421875
2019-12-27,12.765000343322754,3347.419921875
2019-12-30,12.295000076293945,3145.570068359375
2020-01-02,12.074999809265137,3057.81005859375
2020-01-03,12.984999656677246,3131.780029296875
2020-01-06,12.279999732971191,3037.760009765625
2020-01-07,11.930000305175781,3077.8701171875
2020-01-08,11.96500015258789,3018.949951171875
2020-01-09,12.180000305175781,3092.919921875
2020-01-10,11.9399995803833,3035.25
2020-01-13,12.055000305175781,3026.469970703125
2020-01-14,11.305000305175781,2988.860107421875
2020-01-15,11.180000305175781,3072.860107421875
2020-01-16,11.114999771118164,3115.489990234375
2020-01-17,10.930000305175781,3189.4599609375
2020-01-21,10.774999618530273,3124.260009765625
2020-01-22,10.454999923706055,3135.550048828125
2020-01-23,10.430000305175781,3096.679931640625
2020-01-24,10.454999923706055,3056.56005859375
2020-01-27,10.524999618530273,3082.889892578125
2020-01-28,10.789999961853027,3090.409912109375
2020-01-29,10.149999618530273,3007.669921875
2020-01-30,9.779999732971191,2976.320068359375
2020-01-31,9.755000114440918,2993.8798828125
2020-02-03,9.210000038146973,2909.8798828125
2020-02-04,9.364999771118164,2928.679931640625
2020-02-05,9.3149995803833,2980.080078125
2020-02-06,9.149999618530273,2953.760009765625
2020-02-07,9.069999694824219,2923.669921875
2020-02-10,8.645000457763672,2903.610107421875
2020-02-11,8.555000305175781,2921.159912109375
2020-02-12,8.720000267028809,2993.8798828125
2020-02-13,8.890000343322754,3059.070068359375
2020-02-14,8.880000114440918,3045.280029296875
2020-02-18,9.380000114440918,3151.840087890625
2020-02-19,9.569999694824219,3223.31005859375
